options.biomeBlendRadius.13,13x13 (Showoff),13x13 (Showoff)
options.biomeBlendRadius.15,15x15 (Maximum),15x15 (maxime)
options.gamma,Brightness,minge
options.gamma.min,Moody,oskuri
options.gamma.max,Bright,mingi
options.sensitivity,Sensitivity,Sensitivity
options.sensitivity.min,*yawn*,*yawn*
options.sensitivity.max,HYPERSPEED!!!,super rapide!!!
options.renderDistance,Render Distance,xowi telia
options.viewBobbing,View Bobbing,View Bobbing
options.ao,Smooth Lighting,lisi nure
options.ao.off,OFF,no
options.ao.min,Minimum,minime
options.ao.max,Maximum,maxime
options.anaglyph,3D Anaglyph,3D Anaglyph
options.chunks,%s chunks,%s chunks
options.framerate,%s fps,%s fps
options.framerateLimit,Max Framerate,Max Framerate
options.framerateLimit.max,Unlimited,limituli
options.difficulty,Difficulty,kunania
options.difficulty.peaceful,Peaceful,xanti
options.difficulty.easy,Easy,izi
options.difficulty.normal,Normal,normi
options.difficulty.hard,Hard,kunani
options.difficulty.hardcore,Hardcore,veri kunani
options.graphics,Graphics,grafi
options.graphics.fancy,Fancy,Fancy
options.graphics.fast,Fast,rapidi
options.clouds.fancy,Fancy,Fancy
options.clouds.fast,Fast,rapidi
options.guiScale,GUI Scale,GUI Scale
options.guiScale.auto,Auto,autometa
options.renderClouds,Clouds,megame
options.particles,Particles,dane
options.particles.all,All,pan
options.particles.decreased,Decreased,Decreased
options.particles.minimal,Minimal,minimi
options.multiplayer.title,Multiplayer Settings...,multogemer cuzable...
options.chat.title,Chat Settings...,blableria cuzable...
options.chat.visibility,Chat,blableria
options.chat.visibility.full,Shown,xowa
options.chat.visibility.system,Commands Only,moni komande
options.chat.visibility.hidden,Hidden,xowula
options.chat.color,Colors,rang
options.chat.opacity,Chat Text Opacity,Chat Text Opacity
options.chat.links,Web Links,netosamune
options.chat.links.prompt,Prompt on Links,eska sa netosamune
options.chat.scale,Scale,meter
options.chat.width,Width,kuane
options.chat.height.focused,Focused Height,fokusi gawia
options.chat.height.unfocused,Unfocused Height,fokusuli gawia
options.accessibility.title,Accessibility Settings...,Accessibility Settings...
options.accessibility.text_background,Text Background,kitabe du ruke
options.accessibility.text_background.chat,Chat,blableria
options.accessibility.text_background.everywhere,Everywhere,pan loke
options.accessibility.text_background_opacity,Text Background Opacity,Text Background Opacity
options.key.toggle,Toggle,Toggle
options.key.hold,Hold,estasa
options.skinCustomisation,Skin Customization...,Skin Customization...
options.skinCustomisation.title,Skin Customization,Skin Customization
options.modelPart.cape,Cape,mantole
options.modelPart.hat,Hat,tope
options.modelPart.jacket,Jacket,jake
options.modelPart.left_sleeve,Left Sleeve,Left Sleeve
options.modelPart.right_sleeve,Right Sleeve,Right Sleeve
options.modelPart.left_pants_leg,Left Pants Leg,lefti pantalone
options.modelPart.right_pants_leg,Right Pants Leg,raiti pantalone
options.snooper,Allow Snooper,Allow Snooper
options.snooper.view,Snooper Settings...,Snooper Settings...
options.snooper.title,Feed us data!,niama momi date!
options.snooper.desc,"We always want to improve Minecraft and, to help us do that, we'd like to collect some information. This lets us know what hardware to support and where the big problems are. It also gives us a sense of the size of our active player base, so we know if we're doing a good job. You can view all the information we collect below. If you want to opt out then you can simply toggle it off!","We always want to improve Minecraft and, to help us do that, we'd like to collect some information. This lets us know what hardware to support and where the big problems are. It also gives us a sense of the size of our active player base, so we know if we're doing a good job. You can view all the information we collect below. If you want to opt out then you can simply toggle it off!"
options.resourcepack,Resource Packs...,Resource Packs...
options.fullscreen,Fullscreen,puri ekran
options.vsync,Use VSync,uza VSync
options.vbo,Use VBOs,uza VBOs
options.touchscreen,Touchscreen Mode,tocekranomode
options.reducedDebugInfo,Reduced Debug Info,Reduced Debug Info
options.entityShadows,Entity Shadows,xey du saye
options.mainHand,Main Hand,xefi hande
options.mainHand.left,Left,lefte
options.mainHand.right,Right,raite
options.attackIndicator,Attack Indicator,ponte du agrese
options.attack.crosshair,Crosshair,krusokorde
options.attack.hotbar,Hotbar,faxe da tule
options.showSubtitles,Show Subtitles,Show Subtitles
options.realmsNotifications,Realms Notifications,Realms Notifications
options.autoJump,Auto-Jump,autojampa
options.autoSuggestCommands,Command Suggestions,komande suje
options.discrete_mouse_scroll,Discrete Scrolling,Discrete Scrolling
options.mouseWheelSensitivity,Scroll Sensitivity,Scroll Sensitivity
options.rawMouseInput,Raw Input,Raw Input
options.narrator,Narrator,sager
options.narrator.off,OFF,no
options.narrator.all,Narrates all,saga pan
options.narrator.chat,Narrates chat,saga blableria
options.narrator.system,Narrates system,saga sistem
options.narrator.notavailable,Not available,Not available
options.fullscreen.resolution,Fullscreen Resolution,Fullscreen Resolution
options.fullscreen.unavailable,Setting unavailable,Setting unavailable
options.fullscreen.current,Current,zayi
options.mipmapLevels,Mipmap Levels,Mipmap Levels
options.forceUnicodeFont,Force Unicode Font,Force Unicode Font
narrator.toast.disabled,Narrator Disabled,sager no
narrator.toast.enabled,Narrator Enabled,sager si
difficulty.lock.title,Lock World Difficulty,sora kunania
difficulty.lock.question,"Are you sure you want to lock the difficulty of this world? This will set this world to always be %1$s, and you will never be able to change that again.","te sekuro wana sora kunania da yi dunia? le wilo poza yi dunia pa %1$s dura pan zamane, e te no abla muta le sa eni sate."
title.oldgl.eol.line1,Old graphics card detected; this WILL prevent you from,purani grafi karde sensu; ye WILO barya te ca
title.oldgl.eol.line2,playing future updates as OpenGL 2.0 will be required!,"gema wili versione, ca OpenGL 2.0 wilo nidu!"
title.oldgl.deprecation.line1,Old graphics card detected; this may prevent you from,Old graphics card detected; this may prevent you from
title.oldgl.deprecation.line2,playing in the future as OpenGL 3.2 will be required!,playing in the future as OpenGL 3.2 will be required!
controls.title,Controls,butonokarte
controls.reset,Reset,loka pa asle
controls.resetAll,Reset Keys,loka pan butone pa asle
key.sprint,Sprint,bega
key.forward,Walk Forwards,jino marca
key.left,Strafe Left,lefto marca
key.back,Walk Backwards,retro marca
key.right,Strafe Right,raito marca
key.jump,Jump,jampa
key.inventory,Open/Close Inventory,kaya/kayula sake
key.drop,Drop Selected Item,pada cuzi vute
key.swapHands,Swap Item In Hands,migra vute pa ali hande
key.chat,Open Chat,kaya blableria
key.sneak,Sneak,siro motu
key.playerlist,List Players,liste da gemer
key.attack,Attack/Destroy,agresa/haraba
key.use,Use Item/Place Block,uza/loka
key.pickItem,Pick Block,cuza bloke
key.command,Open Command,kaya komandia
key.screenshot,Take Screenshot,geta grafe du ekran
key.togglePerspective,Toggle Perspective,Toggle Perspective
key.smoothCamera,Toggle Cinematic Camera,Toggle Cinematic Camera
key.fullscreen,Toggle Fullscreen,Toggle Fullscreen
key.spectatorOutlines,Highlight Players (Spectators),gawonura gemer (kaner)
key.hotbar.1,Hotbar Slot 1,Hotbar Slot 1
key.hotbar.2,Hotbar Slot 2,Hotbar Slot 2
key.hotbar.3,Hotbar Slot 3,Hotbar Slot 3
key.hotbar.4,Hotbar Slot 4,Hotbar Slot 4
key.hotbar.5,Hotbar Slot 5,Hotbar Slot 5
key.hotbar.6,Hotbar Slot 6,Hotbar Slot 6
key.hotbar.7,Hotbar Slot 7,Hotbar Slot 7
key.hotbar.8,Hotbar Slot 8,Hotbar Slot 8
key.hotbar.9,Hotbar Slot 9,Hotbar Slot 9
key.saveToolbarActivator,Save Toolbar Activator,Save Toolbar Activator
key.loadToolbarActivator,Load Toolbar Activator,Load Toolbar Activator
key.advancements,Advancements,jine
key.categories.movement,Movement,mote
key.categories.misc,Miscellaneous,balibali
key.categories.multiplayer,Multiplayer,multogemer
key.categories.gameplay,Gameplay,geme
key.categories.ui,Game Interface,geme ekran
key.categories.inventory,Inventory,rukosake
key.categories.creative,Creative Mode,cani mode
key.mouse.left,Left Button,lefti botone
key.mouse.right,Right Button,raiti botone
key.mouse.middle,Middle Button,jungi botone
key.mouse,Button %1$s,botone %1$s
key.keyboard.unknown,Not bound,no limiti
key.keyboard.apostrophe,','
key.keyboard.backslash,\,\
key.keyboard.backspace,Backspace,Backspace
key.keyboard.comma,",",","
key.keyboard.delete,Delete,Delete
key.keyboard.end,End,End
key.keyboard.enter,Enter,Enter
key.keyboard.equal,=,=
key.keyboard.escape,Escape,Escape
key.keyboard.f1,F1,F1
key.keyboard.f2,F2,F2
key.keyboard.f3,F3,F3
key.keyboard.f4,F4,F4
key.keyboard.f5,F5,F5
key.keyboard.f6,F6,F6
key.keyboard.f7,F7,F7
key.keyboard.f8,F8,F8
key.keyboard.f9,F9,F9
key.keyboard.f10,F10,F10
key.keyboard.f11,F11,F11
key.keyboard.f12,F12,F12
key.keyboard.f13,F13,F13
key.keyboard.f14,F14,F14
key.keyboard.f15,F15,F15
key.keyboard.f16,F16,F16
key.keyboard.f17,F17,F17
key.keyboard.f18,F18,F18
key.keyboard.f19,F19,F19
key.keyboard.f20,F20,F20
key.keyboard.f21,F21,F21
key.keyboard.f22,F22,F22
key.keyboard.f23,F23,F23
key.keyboard.f24,F24,F24
key.keyboard.f25,F25,F25
key.keyboard.grave.accent,`,`
key.keyboard.home,Home,Home
key.keyboard.insert,Insert,Insert
key.keyboard.keypad.0,Keypad 0,Keypad 0
key.keyboard.keypad.1,Keypad 1,Keypad 1
key.keyboard.keypad.2,Keypad 2,Keypad 2
key.keyboard.keypad.3,Keypad 3,Keypad 3
key.keyboard.keypad.4,Keypad 4,Keypad 4
key.keyboard.keypad.5,Keypad 5,Keypad 5
key.keyboard.keypad.6,Keypad 6,Keypad 6
key.keyboard.keypad.7,Keypad 7,Keypad 7
key.keyboard.keypad.8,Keypad 8,Keypad 8
key.keyboard.keypad.9,Keypad 9,Keypad 9
key.keyboard.keypad.add,Keypad +,Keypad +
key.keyboard.keypad.decimal,Keypad Decimal,Keypad Decimal
key.keyboard.keypad.enter,Keypad Enter,Keypad Enter
key.keyboard.keypad.equal,Keypad =,Keypad =
key.keyboard.keypad.multiply,Keypad *,Keypad *
key.keyboard.keypad.divide,Keypad /,Keypad /
key.keyboard.keypad.subtract,Keypad -,Keypad -
key.keyboard.left.bracket,[,[
key.keyboard.right.bracket,],]
key.keyboard.minus,-,-
key.keyboard.num.lock,Num Lock,Num Lock
key.keyboard.caps.lock,Caps Lock,Caps Lock
key.keyboard.scroll.lock,Scroll Lock,Scroll Lock
key.keyboard.page.down,Page Down,Page Down
key.keyboard.page.up,Page Up,Page Up
key.keyboard.pause,Pause,pauza
key.keyboard.period,.,.
key.keyboard.left.control,Left Control,Left Control
key.keyboard.right.control,Right Control,Right Control
key.keyboard.left.alt,Left Alt,Left Alt
key.keyboard.right.alt,Right Alt,Right Alt
key.keyboard.left.shift,Left Shift,Left Shift
key.keyboard.right.shift,Right Shift,Right Shift
key.keyboard.left.win,Left Win,Left Win
key.keyboard.right.win,Right Win,Right Win
key.keyboard.semicolon,;,;
key.keyboard.slash,/,/
key.keyboard.space,Space,kali
key.keyboard.tab,Tab,Tab
key.keyboard.up,Up Arrow,gawi flece
key.keyboard.down,Down Arrow,tali flece
key.keyboard.left,Left Arrow,lefti flece
key.keyboard.right,Right Arrow,raiti flece
key.keyboard.menu,Menu,Menu
key.keyboard.print.screen,Print Screen,Print Screen
key.keyboard.world.1,World 1,dunia 1
key.keyboard.world.2,World 2,dunia 2
resourcePack.openFolder,Open Resource Pack Folder,Open Resource Pack Folder
resourcePack.title,Select Resource Packs,Select Resource Packs
resourcePack.available.title,Available Resource Packs,Available Resource Packs
resourcePack.selected.title,Selected Resource Packs,Selected Resource Packs
resourcePack.folderInfo,(Place resource pack files here),(Place resource pack files here)
resourcePack.incompatible,Incompatible,no macabli
resourcePack.incompatible.old,(Made for an older version of Minecraft),(canu sa max purani versione da minecraft)
resourcePack.incompatible.new,(Made for a newer version of Minecraft),(canu sa max novi versione da minecraft)
resourcePack.incompatible.confirm.title,Are you sure you want to load this resource pack?,Are you sure you want to load this resource pack?
resourcePack.incompatible.confirm.old,This resource pack was made for an older version of Minecraft and may no longer work correctly.,This resource pack was made for an older version of Minecraft and may no longer work correctly.
resourcePack.incompatible.confirm.new,This resource pack was made for a newer version of Minecraft and may no longer work correctly.,This resource pack was made for a newer version of Minecraft and may no longer work correctly.
resourcePack.server.name,World Specific Resources,World Specific Resources
resourcePack.broken_assets,BROKEN ASSETS DETECTED,PARCI FAIDE SENSU
resourcePack.load_fail,Resource reload failed,luza repo lada faide
sign.edit,Edit sign message,muta anjile da sinye
book.pageIndicator,Page %1$s of %2$s,warkolate %1$s da %2$s
book.byAuthor,by %1$s,sa %1$s
book.signButton,Sign,namokitaba
book.editTitle,Enter Book Title:,jina nam du buke:
